	Silent/kb	TotMissense	TotSplicing	TotLOF	Missense/kb	LOF/kb	LOF/silent	Splicing/silent	Missense/silent	Hifi/Lofi	LOF/benign	Splicing/benign	Missense/benign	Hifi/benign	avgPolyphen2	LOF/tot	Missense/tot	Splicing/tot	LOF/missense	Mifi/kb	Nonstop/kb	Inframe/kb	Complex/kb	Compound/benign	Compound/kB	Damaging/kb	Damaging/benign	Damaging/Lofi	MissenseEntr	HiMisFreq	FSEntr	HiFSFreq	SplicEntr	HiSplicFreq	NonsenseEntr	HiNonsenseFreq	TotMifi	Label
NXPH1	0.0	1	0	0	0.0012254901960784314	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0012254901960784314	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
GCNT2_ENST00000379597	0.0008271298593879239	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
SLFN13	0.0	3	0	0	0.0011135857461024498	0.0	48.0	48.0	48.0	0.0	0.0	0.0	3.0	0.0	0.008	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0007423904974016332	0.0	0.0	0.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
EIF2AK2	0.0	0	0	0	0.0	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	0.0	0.0	156.0	0.0	0.0006038647342995169	0.0	0.0	56.0	0.0006038647342995169	0.0	56.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
PPP1CA	0.0010070493454179255	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
SFRP1	0.0010582010582010583	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
CSH2	0.0	1	0	0	0.001984126984126984	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.001984126984126984	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CDHR3_ENST00000317716	0.0003762227238525207	1	0	0	0.0003762227238525207	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0.718	0.0	0.5	0.0	0.0	0.0003762227238525207	0.0	0.0	0.0	1.0	0.0003762227238525207	0.0003762227238525207	1.0	8.0	0.0	1.0	0	0	0	0	0	0	1	Unlabeled
SPATS2	0.0	2	0	1	0.001221001221001221	0.0006105006105006105	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.3333333333333333	0.6666666666666666	0.0	0.5	0.0	0.0	0.0	0.0	56.0	0.001221001221001221	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0.0	1.0	0	Unlabeled
CADM1	0.0007524454477050414	2	0	0	0.0015048908954100827	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0015048908954100827	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
MAGEL2_ENST00000532292	0.0	6	0	0	0.0030911901081916537	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0030911901081916537	0.0	56.0	8.0	2.220446049250313e-16	0.16666666666666666	0	0	0	0	0	0	0	Unlabeled
FZR1	0.0006747638326585695	2	0	0	0.001349527665317139	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.001349527665317139	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
ACVR1C	0.001349527665317139	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
ZSWIM6	0.0	1	0	0	0.00027412280701754384	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.00027412280701754384	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
RPA1	0.0	2	0	0	0.0010804970286331713	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0010804970286331713	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
GRTP1_ENST00000375430	0.000966183574879227	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
CRHR2_ENST00000341843	0.0008375209380234506	1	0	0	0.0008375209380234506	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0008375209380234506	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ATP2B3_ENST00000370186	0.0005747126436781609	2	0	1	0.0005747126436781609	0.00028735632183908046	0.5	0.0	1.0	8.0	0.5	0.0	1.0	0.0	0	0.2	0.4	0.0	0.5	0.0	0.0	0.0	0.0	1.0	0.0005747126436781609	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0.0	1.0	0	Unlabeled
AAK1_ENST00000409085	0.000693000693000693	1	0	0	0.0003465003465003465	0.0	0.0	0.0	0.5	8.0	0.0	0.0	0.5	0.0	0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0003465003465003465	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
KRTAP5-10	0.0049261083743842365	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
IDI2	0.0014619883040935672	2	0	0	0.0029239766081871343	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0029239766081871343	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
BBS12	0.0	3	0	0	0.0014064697609001407	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0014064697609001407	0.0	56.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
KCTD8	0.0	1	0	0	0.0007032348804500703	0.0	48.0	48.0	48.0	0.0	0.0	0.0	1.0	0.0	0.002	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SLC4A5	0.0	1	0	0	0.00029708853238265005	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.993	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.00029708853238265005	0.00029708853238265005	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
NRCAM	0.0	3	0	0	0.0008445945945945946	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0008445945945945946	0.0	56.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
AIRE_ENST00000397994	0.0009551098376313276	2	0	0	0.0019102196752626551	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0019102196752626551	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
DMAP1	0.0	1	0	0	0.0007122507122507123	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0007122507122507123	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
AKAP7	0.0	2	0	0	0.0020387359836901123	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0020387359836901123	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
KIAA1009	0.0	5	0	0	0.0011870845204178537	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0011870845204178537	0.0	56.0	8.0	-2.220446049250313e-16	0.2	0	0	0	0	0	0	0	Unlabeled
BTN3A2	0.0009950248756218905	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
UNG_ENST00000242576	0.0010615711252653928	1	0	0	0.0010615711252653928	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0010615711252653928	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
JAG1_ENST00000254958	0.00027344818156959256	1	0	0	0.00027344818156959256	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0.474	0.0	0.5	0.0	0.0	0.00027344818156959256	0.0	0.0	0.0	1.0	0.00027344818156959256	0.00027344818156959256	1.0	8.0	0.0	1.0	0	0	0	0	0	0	1	Unlabeled
C4orf14	0.0	1	0	0	0.0004768717215069146	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0004768717215069146	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ANKHD1-EIF4EBP3	0.00025464731347084286	8	0	1	0.0010185892538833714	0.00012732365673542143	0.5	0.0	4.0	8.0	0.5	0.0	4.0	0.0	0	0.09090909090909091	0.7272727272727273	0.0	0.125	0.0	0.0	0.0	0.0	4.0	0.0010185892538833714	0.0	0.0	8.0	0.0	0.125	0	0	0	0	0.0	1.0	0	Unlabeled
MIB1	0.0	1	0	0	0.00033101621979476995	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.00033101621979476995	0.00033101621979476995	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ELMOD3_ENST00000409890	0.0008726003490401396	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
RCC1	0.001579778830963665	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
PMFBP1_ENST00000355636	0.0	3	0	0	0.0011325028312570782	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0011325028312570782	0.0	56.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
PRMT5	0.0010449320794148381	1	0	0	0.0005224660397074191	0.0	0.0	0.0	0.5	8.0	0.0	0.0	0.5	0.0	0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0005224660397074191	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
RPL28_ENST00000431533	0.0	1	0	0	0.003787878787878788	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.003787878787878788	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PDE12	0.000546448087431694	1	0	0	0.000546448087431694	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.000546448087431694	0.000546448087431694	1.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
C22orf36	0.0	1	0	0	0.0010548523206751054	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0010548523206751054	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
MARS_ENST00000315473	0.0015723270440251573	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
ESYT1_ENST00000541590	0.00029895366218236175	0	0	1	0.0	0.00029895366218236175	1.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0	0.5	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
CXorf22_ENST00000297866	0.0	3	0	0	0.0010235414534288639	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0010235414534288639	0.0	56.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
HYDIN_ENST00000393550	0.000449842555105713	2	0	0	0.000899685110211426	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.000899685110211426	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
DALRD3_ENST00000341949	0.0006127450980392157	1	0	0	0.0006127450980392157	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0006127450980392157	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SYT3	0.0022560631697687537	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
TRAF3IP3_ENST00000367024	0.0006038647342995169	2	0	0	0.0012077294685990338	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0012077294685990338	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
PHRF1_ENST00000264555	0.0	3	0	0	0.0006064281382656155	0.0	48.0	48.0	48.0	0.0	0.0	0.0	3.0	0.0	0.023	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0004042854255104103	0.0	0.0	0.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
BST2	0.0	1	0	0	0.001841620626151013	0.0	48.0	48.0	48.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
FAM65A	0.000273224043715847	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
NTNG2	0.0006277463904582549	3	0	0	0.0018832391713747645	0.0	0.0	0.0	3.0	8.0	0.0	0.0	3.0	0.0	0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0018832391713747645	0.0	0.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
GPR39	0.0007342143906020558	2	0	0	0.0014684287812041115	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	1.0	0.956	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0014684287812041115	0.0007342143906020558	1.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
FCRL5	0.00034083162917518747	3	0	0	0.0010224948875255625	0.0	0.0	0.0	3.0	8.0	0.0	0.0	3.0	1.0	0.99	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0010224948875255625	0.00034083162917518747	1.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
ZNF623	0.0	1	0	0	0.0006207324643078833	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0006207324643078833	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
KIAA1731_ENST00000325212	0.0	5	0	1	0.0006405329233922624	0.00012810658467845247	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	1.0	0.16666666666666666	0.8333333333333334	0.0	0.2	0.0	0.0	0.0	0.0	56.0	0.0006405329233922624	0.00012810658467845247	56.0	8.0	-2.220446049250313e-16	0.2	0	0	0	0	0.0	1.0	0	Unlabeled
UFD1L_ENST00000263202	0.0010822510822510823	1	0	0	0.0010822510822510823	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0010822510822510823	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
MBOAT1	0.0	1	0	0	0.0006720430107526882	0.0	48.0	48.0	48.0	0.0	0.0	0.0	1.0	0.0	0.051	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
FLCN_ENST00000389169	0.0	2	0	0	0.001943634596695821	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.001943634596695821	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
PIK3CB	0.0003112356053532524	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
VPREB1	0.0	1	0	0	0.00228310502283105	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.00228310502283105	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
VPS53	0.0	0	0	1	0.0	0.0004967709885742673	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	1.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	56.0	8.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
TNRC18	0.0	1	0	0	0.000784313725490196	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.000784313725490196	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
VSIG7	0.0	1	0	0	0.0027548209366391185	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0027548209366391185	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ONECUT2	0.0	1	0	0	0.0006600660066006601	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0006600660066006601	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PLA2G4E	0.0	1	0	0	0.0003968253968253968	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0003968253968253968	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ENPP4	0.0007342143906020558	1	0	0	0.0007342143906020558	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0007342143906020558	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CHD6_ENST00000373222	0.0	2	0	0	0.0017825311942959	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0.763	0.0	1.0	0.0	0.0	0.00089126559714795	0.0	0.0	0.0	56.0	0.0017825311942959	0.00089126559714795	56.0	8.0	0.0	0.5	0	0	0	0	0	0	1	Unlabeled
UNC13C_ENST00000260323	0.00015048908954100828	4	0	0	0.0006019563581640331	0.0	0.0	0.0	4.0	8.0	0.0	0.0	4.0	0.0	0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0006019563581640331	0.0	0.0	8.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
RBM25	0.0	4	0	0	0.001579778830963665	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.001579778830963665	0.00039494470774091627	56.0	8.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
CSNK1A1L	0.0	1	0	0	0.0009861932938856016	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0009861932938856016	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
USP42_ENST00000306177	0.0002531004808909137	3	0	0	0.0007593014426727411	0.0	0.0	0.0	3.0	8.0	0.0	0.0	3.0	0.0	0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0007593014426727411	0.0	0.0	8.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
CACNA1A	0.0	2	0	0	0.00026592208482914504	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.00026592208482914504	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
CCDC144NL	0.0015015015015015015	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
KCNQ2_ENST00000359689	0.00038182512409316535	2	0	0	0.0007636502481863307	0.0	0.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0007636502481863307	0.0	0.0	8.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
ART1	0.0	0	0	1	0.0	0.0010162601626016261	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	1.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	56.0	8.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
MGAM	0.0010193679918450561	1	0	0	0.0010193679918450561	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0010193679918450561	0.0	0.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
GPR115_ENST00000371220	0.0	2	0	1	0.0008853474988933156	0.0004426737494466578	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.3333333333333333	0.6666666666666666	0.0	0.5	0.0	0.0	0.0	0.0	56.0	0.0008853474988933156	0.0	56.0	8.0	0.0	0.5	0	0	0	0	0.0	1.0	0	Unlabeled
C13orf23	0.0	1	0	0	0.0003527336860670194	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0003527336860670194	0.0	56.0	8.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
RRAD	0.0	1	0	0	0.0010787486515641855	0.0	48.0	48.0	48.0	0.0	0.0	0.0	1.0	0.0	0.001	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ZNF208_ENST00000397126	0.0005204267499349467	5	0	0	0.0013010668748373666	0.0	0.0	0.0	2.5	0.0	0.0	0.0	1.6666666666666667	0.0	0.0	0.0	0.7142857142857143	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0010408534998698933	0.0	0.0	0.0	-2.220446049250313e-16	0.2	0	0	0	0	0	0	0	Unlabeled
SF1	0.0	3	0	0	0.0015625	0.0	48.0	48.0	48.0	8.0	56.0	56.0	56.0	56.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0015625	0.0	56.0	8.0	0.05663301226513251	0.6666666666666666	0	0	0	0	0	0	0	Unlabeled
C7orf28B	0.0006901311249137336	0	0	0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0	0	0	0	0	0	0	0	0	Unlabeled
SLC17A8	0.001694915254237288	1	0	0	0.0005649717514124294	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.25	0.0	0.025	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
TMC4	0.0004714757190004715	4	0	0	0.001885902876001886	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.146	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0014144271570014145	0.0	0.0	0.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
