Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	domain:Cadherin 26	2	0.938967136	0.06175636	"FAT4, FAT1"	213	6	20063	31.39749609	1	0.674124517	63.40366691
UP_SEQ_FEATURE	domain:SH2; atypical	2	0.938967136	0.06175636	"CBLB, JAK3"	213	6	20063	31.39749609	1	0.674124517	63.40366691
UP_SEQ_FEATURE	region of interest:N-domain	2	0.938967136	0.06175636	"ERCC5, CALR"	213	6	20063	31.39749609	1	0.674124517	63.40366691
GOTERM_CC_DIRECT	GO:0072372~primary cilium	4	1.877934272	0.061917601	"SMO, PTCH1, FLCN, SUFU"	212	78	18224	4.408321239	1	0.309614239	58.15427576
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	7	3.286384977	0.062661822	"PTPRB, HIF1A, JUN, PIK3CA, SETD2, PTEN, KDR"	212	223	16792	2.486335561	1	0.458857849	67.62660496
OMIM_DISEASE	606764~Gastrointestinal stromal tumor	2	0.938967136	0.063113246	"SDHB, SDHC"	153	2	4740	30.98039216	1	0.906801182	59.21380893
OMIM_DISEASE	"259500~Osteosarcoma, somatic"	2	0.938967136	0.063113246	"CHEK2, RB1"	153	2	4740	30.98039216	1	0.906801182	59.21380893
OMIM_DISEASE	"602089~Hemangioma, capillary infantile, somatic"	2	0.938967136	0.063113246	"FLT4, KDR"	153	2	4740	30.98039216	1	0.906801182	59.21380893
OMIM_DISEASE	158320~Muir-Torre syndrome	2	0.938967136	0.063113246	"MSH2, MLH1"	153	2	4740	30.98039216	1	0.906801182	59.21380893
OMIM_DISEASE	"188470~Thyroid carcinoma, follicular, somatic"	2	0.938967136	0.063113246	"NRAS, HRAS"	153	2	4740	30.98039216	1	0.906801182	59.21380893
OMIM_DISEASE	"187950~Thrombocythemia, somatic"	2	0.938967136	0.063113246	"SH2B3, CALR"	153	2	4740	30.98039216	1	0.906801182	59.21380893
OMIM_DISEASE	"171300~Pheochromocytoma, susceptibility to"	2	0.938967136	0.063113246	"MAX, TMEM127"	153	2	4740	30.98039216	1	0.906801182	59.21380893
UP_KEYWORDS	Autism spectrum disorder	3	1.408450704	0.063810488	"RPL10, SETD2, PTEN"	213	40	20581	7.246830986	0.999999956	0.204670389	57.69690667
SMART	SM00361:RRM_1	3	1.408450704	0.064432944	"SRSF2, U2AF1, ZRSR2"	162	26	10057	7.163105413	0.99999241	0.48051854	55.87182046
BIOCARTA	h_bcellsurvivalPathway:B Cell Survival Pathway	4	1.877934272	0.064460491	"AKT1, PIK3CA, MTOR, PIK3R1"	104	15	1625	4.166666667	0.999998137	0.280952535	56.55990496
BIOCARTA	h_longevityPathway:The IGF-1 Receptor and Longevity	4	1.877934272	0.064460491	"AKT1, HRAS, PIK3CA, PIK3R1"	104	15	1625	4.166666667	0.999998137	0.280952535	56.55990496
GOTERM_CC_DIRECT	GO:0005669~transcription factor TFIID complex	3	1.408450704	0.065013129	"ERCC3, ERCC4, ERCC2"	212	36	18224	7.163522013	1	0.318302938	59.99761363
INTERPRO	IPR013151:Immunoglobulin	4	1.877934272	0.065328706	"FLT3, CD79A, KIT, KDR"	210	82	18559	4.311033682	1	0.620907052	63.1567081
INTERPRO	"IPR000432:DNA mismatch repair protein MutS, C-terminal"	2	0.938967136	0.06570294	"MSH6, MSH2"	210	6	18559	29.45873016	1	0.614429893	63.37412844
INTERPRO	IPR001158:DIX domain	2	0.938967136	0.06570294	"AXIN2, AXIN1"	210	6	18559	29.45873016	1	0.614429893	63.37412844
INTERPRO	"IPR007696:DNA mismatch repair protein MutS, core"	2	0.938967136	0.06570294	"MSH6, MSH2"	210	6	18559	29.45873016	1	0.614429893	63.37412844
UP_KEYWORDS	GTP-binding	8	3.755868545	0.06609653	"NRAS, HRAS, KRAS, GNAQ, GNA11, RAC1, GNAS, DNM2"	213	343	20581	2.253630627	0.999999977	0.20889375	59.02503016
GOTERM_BP_DIRECT	GO:0030334~regulation of cell migration	4	1.877934272	0.066296025	"AKT1, CXCR4, RAC1, AKT2"	212	74	16792	4.281489036	1	0.477014642	69.74589881
UP_KEYWORDS	Developmental protein	16	7.511737089	0.066569106	"EGFR, CEBPA, PHOX2B, MYOD1, FOXA1, SOX2, MITF, CNOT3, SUFU, KDR, AKT1, SMO, SFRP4, AXIN2, AXIN1, AKT2"	213	949	20581	1.629073351	0.99999998	0.207807917	59.29473494
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	42	19.71830986	0.066802317	"IL6ST, STK11, GNA11, CDH1, CALR, DDR2, SRC, B2M, DDX3X, CXCR4, FAT4, FAT1, RAC1, IDH2, IDH1, RPL5, PRKACA, FAS, FH, PPP2R1A, PTPRC, MAP2K1, ASXL1, PTPN13, SPEN, WAS, SMO, SRSF2, MAPK1, NRAS, CARD11, SDHB, XPC, GNAQ, HIST1H3B, H3F3A, CD79B, H3F3B, GNAS, TNFAIP3, EXT2, DNM2"	212	2811	18224	1.284388152	1	0.321334839	61.02843658
GOTERM_MF_DIRECT	GO:0042393~histone binding	5	2.34741784	0.066922975	"ATRX, HIST1H3B, H3F3A, H3F3B, PHF6"	212	122	16881	3.263416332	1	0.307371978	63.21142831
KEGG_PATHWAY	hsa04960:Aldosterone-regulated sodium reabsorption	4	1.877934272	0.067017439	"MAPK1, KRAS, PIK3CA, PIK3R1"	167	39	6879	4.224781207	0.999998989	0.127748152	58.05252879
KEGG_PATHWAY	hsa04020:Calcium signaling pathway	9	4.225352113	0.067449023	"EGFR, ATP2B3, GNAQ, ERBB3, GNA11, GRIN2A, PRKACA, GNAS, CACNA1D"	167	179	6879	2.071086877	0.999999078	0.127366661	58.29489499
GOTERM_CC_DIRECT	GO:0089701~U2AF	2	0.938967136	0.067497799	"U2AF1, ZRSR2"	212	6	18224	28.65408805	1	0.319881258	61.42244502
GOTERM_CC_DIRECT	GO:0031265~CD95 death-inducing signaling complex	2	0.938967136	0.067497799	"CASP8, FAS"	212	6	18224	28.65408805	1	0.319881258	61.42244502
GOTERM_CC_DIRECT	GO:0001740~Barr body	2	0.938967136	0.067497799	"H3F3A, H3F3B"	212	6	18224	28.65408805	1	0.319881258	61.42244502
BIOCARTA	h_sam68Pathway:Regulation of Splicing through Sam68	3	1.408450704	0.06778749	"MAPK1, HRAS, SRC"	104	7	1625	6.696428571	0.99999908	0.287508969	58.45392002
GOTERM_BP_DIRECT	GO:0030282~bone mineralization	3	1.408450704	0.067813321	"SBDS, AXIN2, ERCC2"	212	34	16792	6.988901221	1	0.483558727	70.59141857
GOTERM_BP_DIRECT	GO:0045787~positive regulation of cell cycle	3	1.408450704	0.067813321	"CDKN1B, CALR, CDK4"	212	34	16792	6.988901221	1	0.483558727	70.59141857
UP_SEQ_FEATURE	compositionally biased region:Poly-Asp	4	1.877934272	0.06829407	"ATRX, BLM, PBRM1, CHD4"	213	89	20063	4.233370259	1	0.705478408	67.22445463
GOTERM_BP_DIRECT	GO:1900034~regulation of cellular response to heat	4	1.877934272	0.068445316	"MAPK1, ATR, MTOR, ATM"	212	75	16792	4.224402516	1	0.4854156	70.93698668
BIOCARTA	h_g2Pathway:Cell Cycle: G2/M Checkpoint	5	2.34741784	0.068818155	"MDM2, CHEK2, ATR, BRCA1, ATM"	104	25	1625	3.125	0.999999261	0.285471123	59.02506138
UP_KEYWORDS	Ectodermal dysplasia	3	1.408450704	0.069512773	"KRAS, MAP2K1, MAP2K2"	213	42	20581	6.901743796	0.999999991	0.21374045	60.93815292
UP_KEYWORDS	Cushing syndrome	2	0.938967136	0.069924862	"PRKACA, GNAS"	213	7	20581	27.60697518	0.999999992	0.212463007	61.16326462
GOTERM_BP_DIRECT	GO:0030324~lung development	4	1.877934272	0.070626017	"CEBPA, EGFR, SMAD2, MYCN"	212	76	16792	4.168818272	1	0.495158056	72.10021056
INTERPRO	"IPR020849:Small GTPase superfamily, Ras type"	3	1.408450704	0.071281916	"NRAS, HRAS, KRAS"	210	39	18559	6.798168498	1	0.637036063	66.47677739
GOTERM_BP_DIRECT	GO:0006284~base-excision repair	3	1.408450704	0.071346048	"XPA, MUTYH, WRN"	212	35	16792	6.789218329	1	0.497363629	72.4745503
GOTERM_BP_DIRECT	GO:0030501~positive regulation of bone mineralization	3	1.408450704	0.071346048	"ACVR2A, SMAD3, ACVR1"	212	35	16792	6.789218329	1	0.497363629	72.4745503
INTERPRO	IPR013783:Immunoglobulin-like fold	17	7.981220657	0.071429132	"PTPRB, PTPRC, FGFR4, IL6ST, FLT3, FLT4, MET, PTPRT, KIT, IL7R, KDR, B2M, REL, CSF3R, CD79B, CD79A, MPL"	210	951	18559	1.579805718	1	0.629556714	66.55522825
UP_SEQ_FEATURE	domain:Cadherin 20	2	0.938967136	0.071673479	"FAT4, FAT1"	213	7	20063	26.9121395	1	0.717206277	69.04973278
UP_SEQ_FEATURE	zinc finger region:UBR-type	2	0.938967136	0.071673479	"UBR5, FBXO11"	213	7	20063	26.9121395	1	0.717206277	69.04973278
UP_SEQ_FEATURE	domain:Cadherin 12	2	0.938967136	0.071673479	"FAT4, FAT1"	213	7	20063	26.9121395	1	0.717206277	69.04973278
UP_SEQ_FEATURE	domain:Cadherin 21	2	0.938967136	0.071673479	"FAT4, FAT1"	213	7	20063	26.9121395	1	0.717206277	69.04973278
UP_SEQ_FEATURE	domain:Cadherin 22	2	0.938967136	0.071673479	"FAT4, FAT1"	213	7	20063	26.9121395	1	0.717206277	69.04973278
UP_SEQ_FEATURE	domain:Cadherin 14	2	0.938967136	0.071673479	"FAT4, FAT1"	213	7	20063	26.9121395	1	0.717206277	69.04973278
UP_SEQ_FEATURE	domain:Cadherin 17	2	0.938967136	0.071673479	"FAT4, FAT1"	213	7	20063	26.9121395	1	0.717206277	69.04973278
UP_SEQ_FEATURE	domain:Cadherin 19	2	0.938967136	0.071673479	"FAT4, FAT1"	213	7	20063	26.9121395	1	0.717206277	69.04973278
UP_SEQ_FEATURE	domain:DIX	2	0.938967136	0.071673479	"AXIN2, AXIN1"	213	7	20063	26.9121395	1	0.717206277	69.04973278
UP_SEQ_FEATURE	domain:Cadherin 13	2	0.938967136	0.071673479	"FAT4, FAT1"	213	7	20063	26.9121395	1	0.717206277	69.04973278
UP_SEQ_FEATURE	domain:Cadherin 18	2	0.938967136	0.071673479	"FAT4, FAT1"	213	7	20063	26.9121395	1	0.717206277	69.04973278
UP_SEQ_FEATURE	domain:Cadherin 15	2	0.938967136	0.071673479	"FAT4, FAT1"	213	7	20063	26.9121395	1	0.717206277	69.04973278
UP_SEQ_FEATURE	domain:Cadherin 16	2	0.938967136	0.071673479	"FAT4, FAT1"	213	7	20063	26.9121395	1	0.717206277	69.04973278
UP_SEQ_FEATURE	domain:EGF-like 5	3	1.408450704	0.0726502	"FAT4, FAT1, LRP1B"	213	42	20063	6.728034876	1	0.716120265	69.55926834
GOTERM_MF_DIRECT	GO:0030275~LRR domain binding	2	0.938967136	0.072701208	"KRAS, STK11"	212	6	16881	26.54245283	1	0.327042125	66.36696834
GOTERM_MF_DIRECT	GO:0048039~ubiquinone binding	2	0.938967136	0.072701208	"SDHB, SDHD"	212	6	16881	26.54245283	1	0.327042125	66.36696834
GOTERM_MF_DIRECT	GO:0043140~ATP-dependent 3'-5' DNA helicase activity	2	0.938967136	0.072701208	"BLM, WRN"	212	6	16881	26.54245283	1	0.327042125	66.36696834
GOTERM_MF_DIRECT	"GO:0016818~hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	2	0.938967136	0.072701208	"BLM, CHD4"	212	6	16881	26.54245283	1	0.327042125	66.36696834
GOTERM_BP_DIRECT	GO:0032869~cellular response to insulin stimulus	4	1.877934272	0.072837787	"AKT1, PIK3R1, SRC, AKT2"	212	77	16792	4.114677775	1	0.503383106	73.23508347
GOTERM_BP_DIRECT	GO:0048539~bone marrow development	2	0.938967136	0.073074512	"PTPRC, SBDS"	212	6	16792	26.40251572	1	0.503127313	73.35393603
GOTERM_BP_DIRECT	GO:0030422~production of siRNA involved in RNA interference	2	0.938967136	0.073074512	"DROSHA, DICER1"	212	6	16792	26.40251572	1	0.503127313	73.35393603
GOTERM_BP_DIRECT	GO:0048864~stem cell development	2	0.938967136	0.073074512	"PTPRC, SETD2"	212	6	16792	26.40251572	1	0.503127313	73.35393603
GOTERM_BP_DIRECT	GO:0048478~replication fork protection	2	0.938967136	0.073074512	"BLM, BRCA2"	212	6	16792	26.40251572	1	0.503127313	73.35393603
GOTERM_BP_DIRECT	GO:1901621~negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning	2	0.938967136	0.073074512	"PRKACA, SUFU"	212	6	16792	26.40251572	1	0.503127313	73.35393603
GOTERM_BP_DIRECT	GO:0060770~negative regulation of epithelial cell proliferation involved in prostate gland development	2	0.938967136	0.073074512	"CDKN1B, STK11"	212	6	16792	26.40251572	1	0.503127313	73.35393603
GOTERM_BP_DIRECT	GO:0035897~proteolysis in other organism	2	0.938967136	0.073074512	"MAP2K1, MAP2K2"	212	6	16792	26.40251572	1	0.503127313	73.35393603
GOTERM_BP_DIRECT	GO:0036289~peptidyl-serine autophosphorylation	2	0.938967136	0.073074512	"MAP2K2, ATM"	212	6	16792	26.40251572	1	0.503127313	73.35393603
GOTERM_BP_DIRECT	GO:0000710~meiotic mismatch repair	2	0.938967136	0.073074512	"MSH6, MSH2"	212	6	16792	26.40251572	1	0.503127313	73.35393603
GOTERM_BP_DIRECT	GO:0042256~mature ribosome assembly	2	0.938967136	0.073074512	"SBDS, DDX3X"	212	6	16792	26.40251572	1	0.503127313	73.35393603
GOTERM_BP_DIRECT	GO:0035315~hair cell differentiation	2	0.938967136	0.073074512	"ERCC3, ERCC2"	212	6	16792	26.40251572	1	0.503127313	73.35393603
GOTERM_BP_DIRECT	GO:0070200~establishment of protein localization to telomere	2	0.938967136	0.073074512	"BRCA2, POT1"	212	6	16792	26.40251572	1	0.503127313	73.35393603
GOTERM_BP_DIRECT	GO:0038084~vascular endothelial growth factor signaling pathway	2	0.938967136	0.073074512	"FLT3, FLT4"	212	6	16792	26.40251572	1	0.503127313	73.35393603
GOTERM_BP_DIRECT	GO:0006924~activation-induced cell death of T cells	2	0.938967136	0.073074512	"AKT1, FAS"	212	6	16792	26.40251572	1	0.503127313	73.35393603
GOTERM_BP_DIRECT	GO:0035412~regulation of catenin import into nucleus	2	0.938967136	0.073074512	"GNAQ, AXIN1"	212	6	16792	26.40251572	1	0.503127313	73.35393603
GOTERM_BP_DIRECT	GO:1903799~negative regulation of production of miRNAs involved in gene silencing by miRNA	2	0.938967136	0.073074512	"NCOR1, NCOR2"	212	6	16792	26.40251572	1	0.503127313	73.35393603
GOTERM_BP_DIRECT	GO:0038092~nodal signaling pathway	2	0.938967136	0.073074512	"SMAD3, SMAD2"	212	6	16792	26.40251572	1	0.503127313	73.35393603
GOTERM_BP_DIRECT	GO:0007182~common-partner SMAD protein phosphorylation	2	0.938967136	0.073074512	"TGFBR2, SMAD2"	212	6	16792	26.40251572	1	0.503127313	73.35393603
UP_KEYWORDS	Thiol protease	5	2.34741784	0.073422206	"CYLD, USP8, CASP8, BAP1, TNFAIP3"	213	153	20581	3.15766056	0.999999997	0.219700496	63.02609955
GOTERM_MF_DIRECT	GO:0043130~ubiquitin binding	4	1.877934272	0.074160636	"CXCR4, UBR5, SMAD3, TNFAIP3"	212	78	16881	4.083454282	1	0.329821918	67.12311445
KEGG_PATHWAY	hsa05031:Amphetamine addiction	5	2.34741784	0.074506487	"JUN, GRIN2A, PRKACA, GNAS, CACNA1D"	167	66	6879	3.120577028	0.999999797	0.138942681	62.07976033
GOTERM_BP_DIRECT	GO:0010507~negative regulation of autophagy	3	1.408450704	0.074937321	"AKT1, MET, MTOR"	212	36	16792	6.600628931	1	0.510824097	74.27198974
GOTERM_BP_DIRECT	GO:0007611~learning or memory	3	1.408450704	0.074937321	"EGFR, GRIN2A, PTEN"	212	36	16792	6.600628931	1	0.510824097	74.27198974
GOTERM_CC_DIRECT	GO:0015630~microtubule cytoskeleton	5	2.34741784	0.075071316	"AKT1, MAPK1, PPP2R1A, PMS2, AXIN2"	212	137	18224	3.137308911	1	0.345339401	65.48059738
BIOCARTA	h_achPathway:Role of nicotinic acetylcholine receptors in the regulation of apoptosis	4	1.877934272	0.075798585	"AKT1, PIK3CA, PIK3R1, SRC"	104	16	1625	3.90625	0.999999833	0.304387675	62.70708372
BIOCARTA	h_bArr-mapkPathway:Role of ?»????-arrestins in the activation and targeting of MAP kinases	4	1.877934272	0.075798585	"MAPK1, MAP2K1, MAP2K2, GNAS"	104	16	1625	3.90625	0.999999833	0.304387675	62.70708372
INTERPRO	"IPR003529:Long hematopoietin receptor, Gp130 family 2, conserved site"	2	0.938967136	0.076227819	"IL6ST, CSF3R"	210	7	18559	25.25034014	1	0.646328158	69.02065934
INTERPRO	"IPR013020:DNA helicase (DNA repair), Rad3 type"	2	0.938967136	0.076227819	"BRIP1, ERCC2"	210	7	18559	25.25034014	1	0.646328158	69.02065934
INTERPRO	IPR010614:DEAD2	2	0.938967136	0.076227819	"BRIP1, ERCC2"	210	7	18559	25.25034014	1	0.646328158	69.02065934
INTERPRO	IPR006211:Furin-like cysteine-rich domain	2	0.938967136	0.076227819	"EGFR, ERBB3"	210	7	18559	25.25034014	1	0.646328158	69.02065934
INTERPRO	"IPR006554:Helicase-like, DEXD box c2 type"	2	0.938967136	0.076227819	"BRIP1, ERCC2"	210	7	18559	25.25034014	1	0.646328158	69.02065934
INTERPRO	"IPR014762:DNA mismatch repair, conserved site"	2	0.938967136	0.076227819	"PMS2, MLH1"	210	7	18559	25.25034014	1	0.646328158	69.02065934
INTERPRO	"IPR014013:Helicase, superfamily 1/2, ATP-binding domain, DinG/Rad3-type"	2	0.938967136	0.076227819	"BRIP1, ERCC2"	210	7	18559	25.25034014	1	0.646328158	69.02065934
INTERPRO	"IPR003126:Zinc finger, N-recognin"	2	0.938967136	0.076227819	"UBR5, FBXO11"	210	7	18559	25.25034014	1	0.646328158	69.02065934
INTERPRO	"IPR000494:EGF receptor, L domain"	2	0.938967136	0.076227819	"EGFR, ERBB3"	210	7	18559	25.25034014	1	0.646328158	69.02065934
BIOCARTA	h_badPathway:Regulation of BAD phosphorylation	5	2.34741784	0.077517992	"AKT1, MAPK1, PIK3CA, KIT, PIK3R1"	104	26	1625	3.004807692	0.999999885	0.304478484	63.56602931
SMART	SM01329:SM01329	2	0.938967136	0.077536577	"IDH2, IDH1"	162	5	10057	24.83209877	0.999999375	0.528508677	62.89146455
SMART	SM00533:MUTSd	2	0.938967136	0.077536577	"MSH6, MSH2"	162	5	10057	24.83209877	0.999999375	0.528508677	62.89146455
SMART	SM01340:SM01340	2	0.938967136	0.077536577	"PMS2, MLH1"	162	5	10057	24.83209877	0.999999375	0.528508677	62.89146455
PIR_SUPERFAMILY	"PIRSF000619:tyrosine-protein kinase, EGF receptor type"	2	0.938967136	0.078054933	"EGFR, ERBB3"	35	4	1692	24.17142857	0.941833013	0.758821671	51.31774861
GOTERM_CC_DIRECT	GO:0031264~death-inducing signaling complex	2	0.938967136	0.078297995	"CASP8, FAS"	212	7	18224	24.5606469	1	0.353184144	67.08626564
GOTERM_CC_DIRECT	GO:0032300~mismatch repair complex	2	0.938967136	0.078297995	"MSH2, PMS2"	212	7	18224	24.5606469	1	0.353184144	67.08626564
GOTERM_BP_DIRECT	GO:0051898~negative regulation of protein kinase B signaling	3	1.408450704	0.078585128	"TSC2, FLCN, PTEN"	212	37	16792	6.422233554	1	0.526805405	75.9840648
GOTERM_BP_DIRECT	GO:0000183~chromatin silencing at rDNA	3	1.408450704	0.078585128	"HIST1H3B, H3F3A, H3F3B"	212	37	16792	6.422233554	1	0.526805405	75.9840648
GOTERM_MF_DIRECT	GO:0004843~thiol-dependent ubiquitin-specific protease activity	4	1.877934272	0.078687338	"CYLD, USP8, BAP1, TNFAIP3"	212	80	16881	3.981367925	1	0.343851935	69.36900939
INTERPRO	"IPR001965:Zinc finger, PHD-type"	4	1.877934272	0.079226259	"KMT2C, CHD4, KDM5C, PHF6"	210	89	18559	3.971963617	1	0.65319156	70.47401178
UP_KEYWORDS	Glycogen biosynthesis	2	0.938967136	0.079508605	"AKT1, AKT2"	213	8	20581	24.15610329	0.999999999	0.233674296	66.07251738
BIOCARTA	h_alkPathway:ALK in cardiac myocytes	6	2.816901408	0.080185361	"HNF1A, TGFBR2, SMAD4, ACVR1, AXIN1, APC"	104	37	1625	2.533783784	0.999999935	0.307720622	64.86257818
BIOCARTA	h_integrinPathway:Integrin Signaling Pathway	6	2.816901408	0.080185361	"MAPK1, HRAS, MAP2K1, MAP2K2, JUN, SRC"	104	37	1625	2.533783784	0.999999935	0.307720622	64.86257818
UP_SEQ_FEATURE	domain:Cadherin 11	2	0.938967136	0.081486265	"FAT4, FAT1"	213	8	20063	23.54812207	1	0.752263781	73.82494599
UP_SEQ_FEATURE	domain:Cadherin 10	2	0.938967136	0.081486265	"FAT4, FAT1"	213	8	20063	23.54812207	1	0.752263781	73.82494599
UP_SEQ_FEATURE	region of interest:Interaction with TP53	2	0.938967136	0.081486265	"TRRAP, AXIN1"	213	8	20063	23.54812207	1	0.752263781	73.82494599
UP_SEQ_FEATURE	domain:SH2	4	1.877934272	0.081544554	"SOCS1, SH2B3, SRC, STAT3"	213	96	20063	3.924687011	1	0.746791047	73.85112763
GOTERM_BP_DIRECT	"GO:0000381~regulation of alternative mRNA splicing, via spliceosome"	3	1.408450704	0.082287496	"SRSF2, MYOD1, RBM10"	212	38	16792	6.253227408	1	0.542454567	77.61154283
GOTERM_BP_DIRECT	GO:2001237~negative regulation of extrinsic apoptotic signaling pathway	3	1.408450704	0.082287496	"AR, SRC, ACVR1"	212	38	16792	6.253227408	1	0.542454567	77.61154283
GOTERM_BP_DIRECT	GO:0060291~long-term synaptic potentiation	3	1.408450704	0.082287496	"MAPK1, GRIN2A, PTEN"	212	38	16792	6.253227408	1	0.542454567	77.61154283
GOTERM_BP_DIRECT	GO:0008625~extrinsic apoptotic signaling pathway via death domain receptors	3	1.408450704	0.082287496	"DDX3X, FAS, PIK3R1"	212	38	16792	6.253227408	1	0.542454567	77.61154283
GOTERM_BP_DIRECT	GO:0042517~positive regulation of tyrosine phosphorylation of Stat3 protein	3	1.408450704	0.082287496	"IL6ST, KIT, STAT3"	212	38	16792	6.253227408	1	0.542454567	77.61154283
GOTERM_CC_DIRECT	GO:0005913~cell-cell adherens junction	8	3.755868545	0.082310348	"EGFR, USP8, DDX3X, HIST1H3B, IDH1, CDH1, SRC, APC"	212	323	18224	2.129096326	1	0.363610951	68.98635126
GOTERM_MF_DIRECT	GO:0051880~G-quadruplex DNA binding	2	0.938967136	0.084295877	"BLM, WRN"	212	7	16881	22.75067385	1	0.361245735	71.9535935
GOTERM_MF_DIRECT	GO:0043138~3'-5' DNA helicase activity	2	0.938967136	0.084295877	"WRN, ERCC3"	212	7	16881	22.75067385	1	0.361245735	71.9535935
GOTERM_MF_DIRECT	GO:0030628~pre-mRNA 3'-splice site binding	2	0.938967136	0.084295877	"U2AF1, ZRSR2"	212	7	16881	22.75067385	1	0.361245735	71.9535935
GOTERM_BP_DIRECT	GO:0050731~positive regulation of peptidyl-tyrosine phosphorylation	4	1.877934272	0.084350371	"STK11, TNFRSF14, MTOR, SRC"	212	82	16792	3.863782789	1	0.550281741	78.47264723
GOTERM_BP_DIRECT	GO:0008543~fibroblast growth factor receptor signaling pathway	4	1.877934272	0.084350371	"MAPK1, FGFR4, FAT4, PTPN11"	212	82	16792	3.863782789	1	0.550281741	78.47264723
GOTERM_BP_DIRECT	GO:0032287~peripheral nervous system myelin maintenance	2	0.938967136	0.084725964	"AKT1, AKT2"	212	7	16792	22.63072776	1	0.550504881	78.62603184
GOTERM_BP_DIRECT	GO:0060740~prostate gland epithelium morphogenesis	2	0.938967136	0.084725964	"AR, FOXA1"	212	7	16792	22.63072776	1	0.550504881	78.62603184
GOTERM_BP_DIRECT	GO:0036302~atrioventricular canal development	2	0.938967136	0.084725964	"SMAD4, PTPN11"	212	7	16792	22.63072776	1	0.550504881	78.62603184
GOTERM_BP_DIRECT	GO:0007270~neuron-neuron synaptic transmission	2	0.938967136	0.084725964	"ARID1B, PTEN"	212	7	16792	22.63072776	1	0.550504881	78.62603184
GOTERM_BP_DIRECT	GO:0048066~developmental pigmentation	2	0.938967136	0.084725964	"GNAQ, GNA11"	212	7	16792	22.63072776	1	0.550504881	78.62603184
GOTERM_BP_DIRECT	GO:0003360~brainstem development	2	0.938967136	0.084725964	"PHOX2B, SMAD4"	212	7	16792	22.63072776	1	0.550504881	78.62603184
GOTERM_BP_DIRECT	GO:0009649~entrainment of circadian clock	2	0.938967136	0.084725964	"GNAQ, GNA11"	212	7	16792	22.63072776	1	0.550504881	78.62603184
GOTERM_BP_DIRECT	GO:0050869~negative regulation of B cell activation	2	0.938967136	0.084725964	"FAS, TNFAIP3"	212	7	16792	22.63072776	1	0.550504881	78.62603184
GOTERM_BP_DIRECT	GO:0045606~positive regulation of epidermal cell differentiation	2	0.938967136	0.084725964	"SFRP4, PTCH1"	212	7	16792	22.63072776	1	0.550504881	78.62603184
GOTERM_BP_DIRECT	GO:0072711~cellular response to hydroxyurea	2	0.938967136	0.084725964	"ATRX, BLM"	212	7	16792	22.63072776	1	0.550504881	78.62603184
GOTERM_BP_DIRECT	GO:0050671~positive regulation of lymphocyte proliferation	2	0.938967136	0.084725964	"MYD88, MPL"	212	7	16792	22.63072776	1	0.550504881	78.62603184
GOTERM_BP_DIRECT	GO:0051782~negative regulation of cell division	2	0.938967136	0.084725964	"BLM, PTCH1"	212	7	16792	22.63072776	1	0.550504881	78.62603184
GOTERM_BP_DIRECT	"GO:2000144~positive regulation of DNA-templated transcription, initiation"	2	0.938967136	0.084725964	"JUN, MITF"	212	7	16792	22.63072776	1	0.550504881	78.62603184
